level_0,index,Restaurant,Review original,Language,Translated Review,Compound,Rating,Date,Cuisine,Total Rating
14597,14878,La Cala Barceloneta,"Visitei aqui com oito outros casais. Nós não tínhamos reservado, mas a garçonete logo puxou algumas mesas juntos e estávamos prontos. Se você é um bebedor de bebidas alcoólicas, você realmente tem que gritar 'quando', enquanto ela está derramando a bebida ou ela vai continuar...indo lol. Todos nós tivemos uma mistura de carnes e frutos do mar todos que saiu bem preparados. Uma noite muito agradávelMais",Portuguese,"I visited here with eight other couples.We had not reserved, but the waitress soon pulled some tables together and we were ready.If you are an alcohol drinker, you really have to scream 'when' while she is spilling the drink or she will continue ... going LOL.We all had a mixture of meat and seafood all that came out well prepared.A very pleasant night",0.5565,50,August 2018,"['Cafe', 'Mediterranean']",5.0
14598,14879,La Cala Barceloneta,Estive neste local há algum tempo e não fiquei desapontado. É certo pequeno dentro mas lugares fora oferecem-lhe bela vista e atmosfera pacífica. Algumas noções básicas de café da manhã são deliciosos. Faça sua parada!,Portuguese,I've been in this place for some time and was not disappointed.It is right small inside but places outside offer you beautiful view and peaceful atmosphere.Some basics of breakfast are delicious.Make your stop!,0.8459,50,August 2018,"['Cafe', 'Mediterranean']",5.0
14599,14880,La Cala Barceloneta,"Lugar agradável perto da praia. Nós teve lanches leves e café expresso. Foi divertido assistir a jogos de praia, alguns se atreveram a nadar no mar frio.",Portuguese,"Pleasant place near the beach.We had light snacks and express coffee.It was fun to watch beach games, some dared to swim in the cold sea.",0.765,40,,"['Cafe', 'Mediterranean']",5.0
14600,14881,La Cala Barceloneta,"Nós viemos 8. 45 para la cala e ninguém estava lá, mesmo assim, disse ""todos os dias, 08. 30 -"" na porta. Nós estávamos prestes a sair, mas, em seguida, no mesmo segundo veio a equipe e openef até o local. Nós demos a eles...algum tempo e voltamos em torno de 09. 00 Eu tive o acaibowl e foi muito bom. Também tomou o sanduíche de abacate mas não era necessário, o acaibowl foi suficiente com alimentos. Bom lugar para tomar café da manhã, mas certifique-se de ter algum tempo se você fizer isso.Mais",Portuguese,"We came 8. 45 To La Cala and no one was there, yet, said ""every day, 08. 30 -"" At the door.We were about to leave, but then, in the same second came the team and Openef to the place.We gave them ... some time and came back around 09. 00 I had the Acaibowl and it was very good.It also took the avocado sandwich but it was not necessary, the acaibowl was enough with food.Good place to have breakfast, but make sure you have some time if you do that.",0.3071,40,October 2017,"['Cafe', 'Mediterranean']",5.0
14601,14882,La Cala Barceloneta,"Apenas a 100 metros da estrada ultra-frequentada que vai do metro para a praia, este bar é como uma ilha pacífica em Barceloneta. Tem um agradável terraço e uma comida é saudável e bom, mas nem pretensioso nem tipicamente espanhol, tentámos as misturas de frutas...frescas, bolos caseiros e ambos foram excelentes.Mais",Portuguese,"Only 100 meters from the ultra-frequented road that goes from the meter to the beach, this bar is like a peaceful island in Barceloneta.It has a pleasant terrace and food is healthy and good, but neither pretentious nor typically Spanish, we tried the fruit mixtures ... fresh, homemade cakes and both were excellent.",0.9413,50,September 2017,"['Cafe', 'Mediterranean']",5.0
14602,14883,La Cala Barceloneta,"Este lugar é dos mesmos proprietários como 'La Roseta de Barceloneta e a comida e bebidas são basicamente os mesmos. Tudo é muito saboroso, mas eles têm preços diferentes. . . as mesmas coisas em 'La Roseta' são mais baratos. Por conseguinte eu recomendaria para...visitar a localização antiga, mesma qualidade no ponto original. A única vantagem do novo local seria o agradável terraço ensolarado.Mais",Portuguese,"This place is one of the same owners as' La Roseta de Barceloneta and food and drinks are basically the same.Everything is very tasty, but they have different prices...The same things in 'la roseta' are cheaper.Therefore I would recommend to ... visit the old location, same quality at the original point.The only advantage of the new place would be the pleasant sunny terrace.",0.9505,50,May 2017,"['Cafe', 'Mediterranean']",5.0
14603,14884,RAÓ Restaurant,"Restaurante com comida muito saborosa, do tipo tapas. É necessário reservar. Preço um pouco elevado mas aceitável pela qualidade. Recomendado.",Portuguese,"Restaurant with very tasty, tapas food.It is necessary to reserve.A slightly high but acceptable price for quality.Recommended.",0.3725,50,June 2022,"['Spanish', 'Mediterranean']",5.0
14604,14885,RAÓ Restaurant,"O atendimento, os cocktail, a comida.. tudo incrível! Ótima experiência gastronómica! Recomendo a 100%.
Tapas sofisticadas e com excelente sabor.
Sem dúvida que merece estar no top3 de melhores tapas de Barcelona.",Portuguese,"The service, the cocktail, the food .. all amazing!Great gastronomic experience!I recommend it to 100%.
Sophisticated slaps with excellent flavor.
No doubt it deserves to be in the top3 of the best tapas in Barcelona.",0.8975,50,October 2022,"['Spanish', 'Mediterranean']",5.0
14605,14886,RAÓ Restaurant,"Tapas para compartilhar. Descoberta Maravilhosa! Ótimo custo benefício. Vale super a pena conhecer. Por se pequeno, aconselho fazer reserva antecipada.",Portuguese,"Slaps to share.Wonderful discovery!Great cost benefit.It is worth knowing.Because small, I advise you to make early reservation.",0.2942,50,August 2022,"['Spanish', 'Mediterranean']",5.0
14606,14887,RAÓ Restaurant,"Excelente opção! É um restaurante/bar! Só consegui ir efetuando reserva. Um legitimo representante das tapas! Degustamos quatro pratos; cevicche, burrata, paella e de postre mousse de chocolate. Todos excelentes, mas a paella foi a melhor que degustei em minha vida! É um restaurante que merece...ser visitado para quem vier a Barcelona! Excelente e motivada equipe! Parabens pela excelencia!Mais",Portuguese,"Excellent option!It's a restaurant/bar!I could only reserve.A legitimate representative of the tapas!We tasted four dishes;Cevicche, Burrata, Paella and chocolate mousse posture.All excellent, but Paella was the best I tasted in my life!It's a restaurant that deserves ... to be visited for those who come to Barcelona!Excellent and motivated team!Congratulations on the exception!",0.9491,50,April 2022,"['Spanish', 'Mediterranean']",5.0
14607,14888,RAÓ Restaurant,"A comida é muito boa, mas as porções são muito pequenas diante do preço praticado, as tapas são praticamente individuais. O atendimento é cortês e os vinhos oferecido de boa qualidade. Recomendo.",Portuguese,"The food is very good, but the portions are very small in the face of the price practiced, the slaps are practically individual.The service is courteous and the wines offered of good quality.I recommend.",0.9335,40,February 2022,"['Spanish', 'Mediterranean']",5.0
14608,14889,RAÓ Restaurant,"Comida deliciosa!!
O tartar de atum surpreendeu!!
Atendimento excelente e o Espaço muito agradável!!",Portuguese,"Delicious food!!
The tuna tartar surprised !!
Excellent service and space very pleasant !!",0.9332,50,February 2020,"['Spanish', 'Mediterranean']",5.0
14609,14890,RAÓ Restaurant,Jantamos neste restaurante e a comida foi simplesmente soberba. O Pedro trouxe-nos o que achou mais indicado. Acertou em tudo. Simplesmente fantástico. Conto voltar.,Portuguese,We had dinner at this restaurant and the food was simply superb.Pedro brought us what he found most appropriate.Hit everything.Simply amazing.Tale back.,0.0,50,February 2020,"['Spanish', 'Mediterranean']",5.0
14610,14891,RAÓ Restaurant,Ótima comida!! Recomendo as vieiras e o pargo! Restaurante aconchegante e um ótimo atendimento do Pedro. Super recomendávelMais,Portuguese,Great food !!I recommend the scallops and the jog!Cozy restaurant and great service from Pedro.Super recommended,0.9243,50,January 2020,"['Spanish', 'Mediterranean']",5.0
14611,14892,RAÓ Restaurant,"Amei minha experiência no Rao!!! O restaurante é super charmoso e aconchegante, o atendimento excelente, (Pedro foi super solícito e muito simpático) e a comida espetacular!!! Estava tudo perfeito!!! recomendo o pargo e as vieiras!!!",Portuguese,"I loved my experience in Rao !!!The restaurant is super charming and cozy, the excellent service (Pedro was super helpful and very friendly) and the spectacular food !!!Everything was perfect !!!I recommend the jog and the vieiras !!!",0.984,50,January 2020,"['Spanish', 'Mediterranean']",5.0
14612,14893,Taps,"As pessoas que trabalham lá são de uma simpática extrema. O ambiente é incrível e a comida é deliciosa. Sem dúvida que quando voltar a Barcelona, voltarei a este local. Obrigada pelo excelente serviço",Portuguese,"The people who work there are from an extreme friendly.The atmosphere is amazing and the food is delicious.No doubt when I return to Barcelona, I will return to this place.Thank you for the excellent service",0.7184,50,February 2023,"['Mediterranean', 'European']",4.5
14613,14894,Taps,"E a gastronomia é óptima. Tapas são maravilhosas e paellas negras fantásticas. muito bom. Sumos e lanches, uau.",Portuguese,"And gastronomy is great.Tapas are wonderful and fantastic black paellas.very good.Juices and snacks, wow.",0.9022,50,October 2021,"['Mediterranean', 'European']",4.5
14614,14895,Taps,"Desde o atendimento ao decor do espaço, tudo muito bom!
Bons vinhos, comida excelente!
Recomendo....",Portuguese,"From the service to the decoration of the space, all very good!
Good wines, excellent food!
I recommend....",0.8923,50,December 2021,"['Mediterranean', 'European']",4.5
14615,14896,Taps,"O atendimento é fantástico, muita simpatia e bons conselhos.
A música reinou a refeição, muito boas escolhas musicais.
O mais importante, a comida estava deliciosa com um toque delicado. Chistorra é incrível.
E o preço final ainda melhor.
Muito obrigado pela atenção que me deu...hoje. Voltarei de certeza!!!Mais",Portuguese,"The service is fantastic, a lot of sympathy and good advice.
The music reigned the meal, very good musical choices.
Most importantly, the food was delicious with a delicate touch.Christorra is amazing.
And the final price even better.
Thank you so much for the attention you gave me ... today.I'll be sure !!! more",0.9831,50,December 2021,"['Mediterranean', 'European']",4.5
14616,14897,Taps,"Óptimas tapas, sobremesa e sangria e atendimento rápido e os funcionários muito simpáticos. Recomendo!!!",Portuguese,"Great slaps, dessert and bleeding and fast service and employees very friendly.I recommend!!!",0.8296,50,November 2021,"['Mediterranean', 'European']",4.5
14617,14898,Taps,"Comida muito saborosa e funcionários extremamente atenciosos para explicar cada prato. 
Melhor Batatas Bravas da viagem.",Portuguese,"Very tasty food and extremely attentive staff to explain each dish.
Best brave potatoes of the trip.",0.8225,50,September 2021,"['Mediterranean', 'European']",4.5
14618,14899,Taps,"Restaurante de tapas,  muito bonito e bem decorado, empregados simpáticos e comida muito boa.
Uma boa surpresa. Recomendo.",Portuguese,"Tapas restaurant, very beautiful and well decorated, friendly employees and very good food.
A good surprise.I recommend.",0.9561,40,November 2019,"['Mediterranean', 'European']",4.5
14619,14900,Taps,"Muito agradável,divertido as tapas são excelentes e os empregados top uma noite uma agradável e no final ofereceram um shot ervas",Portuguese,"Very nice, fun the slaps are excellent and the top night a nice night and at the end offered a shot herbs",0.9356,50,November 2019,"['Mediterranean', 'European']",4.5
14620,14901,Taps,"Chegamos a este restaurante durante uma busca aqui no Trip Advisor por onde comer após visitar o Montjuïc e foi uma experiência sensacional! As tapas foram incríveis, com atendimento muito rápido e cuidadoso (pedimos o molho das batatas bravas separado após sugestão da atendente, que...Mais",Portuguese,"We arrived at this restaurant during a search here at Trip Advisor where to eat after visiting Montjuïc and was a sensational experience!The slaps were amazing, with very fast and careful service (we ordered the separate brave potato sauce after the attendant's suggestion, which ... More",0.8539,50,August 2019,"['Mediterranean', 'European']",4.5
